42.6700295738427,-84.6456672063389,2.06,54.835,34.231,190.364,2003-01-08T15:32:08
42.6698042467374,-84.6452255510631,0.55,4.036,0.080,193.502,2003-01-08T15:42:06
42.6698175012957,-84.6452255510631,0.61,4.528,0.040,184.352,2003-01-08T15:42:08
42.6698241285737,-84.6452165376901,0.65,5.072,0.030,181.264,2003-01-08T15:42:10
42.6698373831277,-84.6452165376901,0.71,11.535,0.807,183.960,2003-01-08T15:42:16
42.6698440104036,-84.6452075243172,0.73,15.616,1.437,187.903,2003-01-08T15:42:21
42.6698572649533,-84.6452075243172,0.78,23.751,6.103,192.632,2003-01-08T15:42:25
42.6698705195002,-84.6452075243172,0.87,43.112,19.653,195.293,2003-01-08T15:42:27
42.6698837740443,-84.6452075243172,0.86,56.374,30.302,196.374,2003-01-08T15:42:29
42.6698970285856,-84.6452075243172,0.74,55.646,27.725,197.317,2003-01-08T15:42:31
42.669910283124,-84.6452075243172,0.77,49.646,20.264,199.164,2003-01-08T15:42:33
42.6699235376596,-84.6452075243172,0.71,49.394,18.184,200.563,2003-01-08T15:42:35
42.6699301649264,-84.6451985109442,0.70,44.455,17.665,198.391,2003-01-08T15:42:36
42.6699434194577,-84.6451985109442,0.50,41.407,18.680,197.151,2003-01-08T15:42:38
42.6699566739863,-84.6451985109442,0.71,31.321,12.715,195.831,2003-01-08T15:42:40
42.6699765557738,-84.6451985109442,0.58,30.576,11.807,194.963,2003-01-08T15:42:44
42.6699898102952,-84.6451985109442,1.00,44.637,21.332,196.389,2003-01-08T15:42:45
42.6700030648139,-84.6451985109442,1.01,47.165,24.331,195.834,2003-01-08T15:42:47
42.6700096920722,-84.6451894975712,1.03,42.359,20.810,196.838,2003-01-08T15:42:48
42.6700229465866,-84.6451804841983,1.01,43.723,21.933,198.630,2003-01-08T15:42:50
42.6700362010981,-84.6451714708253,0.89,48.285,22.981,199.358,2003-01-08T15:42:55
42.6700428283529,-84.6451624574523,0.93,49.147,22.170,200.607,2003-01-08T15:42:56
42.6700560828602,-84.6451444307064,0.97,51.062,26.370,198.852,2003-01-08T15:42:58
42.6700627101128,-84.6451354173334,0.96,41.502,19.724,196.478,2003-01-08T15:43:00
42.6700627101128,-84.6451173905874,0.86,25.607,8.229,197.196,2003-01-08T15:43:01
42.6700627101128,-84.6450993638415,0.82,20.730,6.535,200.155,2003-01-08T15:43:02
42.6700560828602,-84.6450903504685,0.77,18.651,5.485,201.017,2003-01-08T15:43:03
42.6700428283529,-84.6450813370955,0.73,16.439,2.239,198.999,2003-01-08T15:43:06
42.6700362010981,-84.6450723237226,0.69,15.764,1.678,194.795,2003-01-08T15:43:09
42.6700295738427,-84.6450813370955,0.68,10.914,0.398,184.162,2003-01-08T15:43:12
42.6700163193297,-84.6450813370955,0.70,10.780,0.192,181.019,2003-01-08T15:43:20
42.6700096920722,-84.6450903504685,0.72,12.190,0.242,182.348,2003-01-08T15:43:25
42.6700096920722,-84.6451083772145,0.72,12.938,0.443,186.293,2003-01-08T15:43:31
42.6700096920722,-84.6451264039604,0.76,12.648,0.580,196.044,2003-01-08T15:43:36
42.6700030648139,-84.6451354173334,0.72,11.232,0.914,195.657,2003-01-08T15:43:39
42.6700030648139,-84.6451534440793,0.78,23.621,6.165,194.136,2003-01-08T15:43:41
42.6700030648139,-84.6451714708253,0.84,40.648,15.507,195.942,2003-01-08T15:43:41
42.6700030648139,-84.6451985109442,0.93,48.876,24.241,195.695,2003-01-08T15:43:44
42.6700030648139,-84.6452165376901,1.01,51.067,27.111,196.202,2003-01-08T15:43:45
42.6699964375549,-84.6452255510631,1.01,35.569,14.167,195.602,2003-01-08T15:43:46
42.6699898102952,-84.6452435778091,0.84,23.621,3.187,190.421,2003-01-08T15:43:48
42.6699831830349,-84.6452525911821,0.82,27.649,5.328,191.062,2003-01-08T15:43:49
42.6699633012495,-84.645261604555,0.89,31.662,9.037,192.694,2003-01-08T15:43:51
42.6699500467223,-84.645261604555,0.77,46.714,19.571,193.698,2003-01-08T15:43:53
42.6699367921924,-84.645261604555,0.80,58.351,27.784,196.450,2003-01-08T15:43:55
42.6699235376596,-84.645270617928,1.05,56.611,27.497,194.817,2003-01-08T15:43:56
42.6699036558551,-84.645270617928,0.99,48.584,22.099,194.514,2003-01-08T15:43:58
42.6698904013153,-84.645270617928,1.01,30.412,9.593,192.784,2003-01-08T15:44:00
42.6698771467726,-84.645279631301,0.98,30.330,6.899,191.862,2003-01-08T15:44:01
42.6698638922271,-84.645288644674,0.83,42.563,13.862,190.667,2003-01-08T15:44:03
42.6698572649533,-84.6452976580469,1.09,51.067,24.437,189.412,2003-01-08T15:44:05
42.6698440104036,-84.6453066714199,1.12,53.544,28.496,190.413,2003-01-08T15:44:08
42.6698373831277,-84.6453156847929,1.02,55.026,26.006,192.768,2003-01-08T15:44:12
42.6698241285737,-84.6453156847929,0.99,64.481,32.190,194.895,2003-01-08T15:44:18
42.6698175012957,-84.6453246981659,0.94,70.341,37.142,194.302,2003-01-08T15:44:21
42.6698108740169,-84.6453156847929,1.07,68.426,35.152,194.185,2003-01-08T15:44:23
42.6697976194572,-84.6453156847929,0.86,56.347,27.732,194.146,2003-01-08T15:44:29
42.6697843648948,-84.6453156847929,0.86,56.832,29.548,193.942,2003-01-08T15:44:33
42.6697711103295,-84.6453156847929,0.91,68.238,37.539,196.570,2003-01-08T15:44:38
42.6697644830458,-84.6453066714199,0.70,70.131,38.434,197.900,2003-01-08T15:44:41
42.6697512284763,-84.6452976580469,0.87,68.429,40.712,194.773,2003-01-08T15:44:46
42.669737973904,-84.645288644674,0.82,56.818,34.113,192.539,2003-01-08T15:44:50
42.6697313466167,-84.645279631301,0.75,46.980,23.971,193.405,2003-01-08T15:44:53
42.6697247193288,-84.645270617928,0.74,46.749,23.478,195.606,2003-01-08T15:44:56
42.6697313466167,-84.645279631301,0.65,51.241,29.288,197.764,2003-01-08T15:45:00
42.6697446011905,-84.645279631301,0.70,55.818,33.771,196.702,2003-01-08T15:45:02
42.669737973904,-84.645288644674,0.69,51.874,29.854,194.783,2003-01-08T15:45:04
42.6697313466167,-84.6452976580469,0.75,55.283,32.905,194.228,2003-01-08T15:45:08
42.6697446011905,-84.645288644674,0.78,61.017,36.976,192.500,2003-01-08T15:45:36
42.6697578557614,-84.645288644674,0.82,62.434,37.551,192.872,2003-01-08T15:45:38
42.6697644830458,-84.6452976580469,0.83,65.028,38.589,193.804,2003-01-08T15:45:41
42.6697578557614,-84.6453066714199,0.87,65.491,38.017,193.890,2003-01-08T15:45:43
42.6697578557614,-84.6453246981659,0.87,63.546,36.987,193.986,2003-01-08T15:45:45
42.6697578557614,-84.6453427249118,0.85,60.757,33.689,194.450,2003-01-08T15:45:47
42.6697512284763,-84.6453697650307,1.16,57.951,31.340,191.485,2003-01-08T15:45:49
42.669737973904,-84.6453787784037,1.46,52.608,31.923,185.366,2003-01-08T15:45:51
42.6697247193288,-84.6453787784037,1.30,50.074,34.445,183.116,2003-01-08T15:45:53
42.6697180920401,-84.6453697650307,1.14,54.163,36.710,187.028,2003-01-08T15:45:54
42.6697114647508,-84.6453607516577,1.01,58.065,37.578,191.365,2003-01-08T15:45:56
42.66969821017,-84.6453607516577,0.84,55.909,33.509,192.439,2003-01-08T15:45:59
42.6696915828785,-84.6453517382848,0.79,47.971,23.203,195.270,2003-01-08T15:46:00
42.6696783282934,-84.6453517382848,0.72,47.006,20.327,196.298,2003-01-08T15:46:02
42.6696650737055,-84.6453517382848,0.91,52.821,26.158,194.579,2003-01-08T15:46:04
42.6696584464105,-84.6453427249118,0.91,58.654,33.247,194.459,2003-01-08T15:46:05
42.6696451918184,-84.6453427249118,0.95,63.656,39.031,194.843,2003-01-08T15:46:07
42.6696385645212,-84.6453337115388,0.94,65.627,39.081,194.936,2003-01-08T15:46:09
42.6696253099249,-84.6453337115388,0.89,54.501,30.849,195.755,2003-01-08T15:46:11
42.6696186826256,-84.6453246981659,0.78,33.583,17.379,196.074,2003-01-08T15:46:13
42.6695988007236,-84.6453246981659,0.47,13.364,5.857,194.017,2003-01-08T15:46:15
42.6695921734216,-84.6453337115388,0.45,13.720,3.896,197.905,2003-01-08T15:46:16
42.6695789188153,-84.6453337115388,0.43,19.840,5.408,205.020,2003-01-08T15:46:18
42.6695656642062,-84.6453427249118,0.46,22.607,8.821,204.225,2003-01-08T15:46:19
42.6695524095943,-84.6453427249118,0.37,21.072,9.211,208.481,2003-01-08T15:46:21
42.6695391549796,-84.6453517382848,0.44,27.022,10.318,212.660,2003-01-08T15:46:24
42.6695325276711,-84.6453607516577,0.44,41.210,17.685,206.211,2003-01-08T15:46:25
42.6695192730521,-84.6453607516577,0.47,39.330,17.777,201.971,2003-01-08T15:46:25
42.6695126457416,-84.6453697650307,0.48,41.797,18.273,200.826,2003-01-08T15:46:26
42.6694993911184,-84.6453787784037,0.55,42.948,17.900,200.129,2003-01-08T15:46:28
42.6694927638057,-84.6453877917767,0.61,45.261,18.743,199.913,2003-01-08T15:46:30
42.6694795091782,-84.6453877917767,0.65,50.599,23.729,200.247,2003-01-08T15:46:31
42.6694728818634,-84.6453968051496,0.68,53.434,29.286,200.787,2003-01-08T15:46:31
42.6694662545479,-84.6454058185226,0.67,51.338,29.164,198.849,2003-01-08T15:46:32
42.6694529999148,-84.6454148318956,0.75,51.258,26.566,196.258,2003-01-08T15:46:33
42.6694463725972,-84.6454238452686,0.92,50.528,27.468,190.953,2003-01-08T15:46:34
42.6694463725972,-84.6454418720145,0.86,54.611,27.294,191.698,2003-01-08T15:46:35
42.6694529999148,-84.6454508853875,0.90,60.890,27.254,195.232,2003-01-08T15:46:37
42.6694596272317,-84.6454598987605,0.93,56.534,23.620,192.676,2003-01-08T15:46:37
42.6694662545479,-84.6454689121334,0.82,56.154,25.877,190.456,2003-01-08T15:46:38
42.6694795091782,-84.6454598987605,0.99,53.931,30.381,189.206,2003-01-08T15:46:39
42.6694861364923,-84.6454508853875,0.88,41.300,21.533,189.177,2003-01-08T15:46:40
42.6694927638057,-84.6454418720145,0.74,42.202,21.934,191.573,2003-01-08T15:46:41
42.6694927638057,-84.6454148318956,0.74,54.548,32.107,193.976,2003-01-08T15:46:43
42.6694927638057,-84.6453968051496,0.89,55.365,35.402,190.585,2003-01-08T15:46:46
42.6694993911184,-84.6453877917767,0.77,51.405,31.877,191.585,2003-01-08T15:46:46
42.6695060184303,-84.6453697650307,0.66,41.806,22.835,194.817,2003-01-08T15:46:48
42.6695192730521,-84.6453607516577,0.54,34.418,15.684,195.320,2003-01-08T15:46:49
42.6695391549796,-84.6453607516577,0.59,42.484,19.851,196.460,2003-01-08T15:46:52
42.6695524095943,-84.6453697650307,0.70,54.541,30.316,195.616,2003-01-08T15:46:53
42.6695590369006,-84.6453787784037,0.71,58.797,34.407,194.271,2003-01-08T15:46:54
42.6695722915111,-84.6453787784037,0.76,56.356,32.035,195.213,2003-01-08T15:46:56
42.6695789188153,-84.6453877917767,0.81,59.037,30.330,194.549,2003-01-08T15:46:58
42.6695921734216,-84.6453877917767,0.90,63.634,32.768,191.079,2003-01-08T15:46:59
42.669605428025,-84.6453877917767,1.02,61.742,33.845,189.987,2003-01-08T15:47:00
42.6696186826256,-84.6453877917767,0.99,60.999,36.146,193.497,2003-01-08T15:47:02
42.6696319372234,-84.6453877917767,0.83,62.491,36.189,197.973,2003-01-08T15:47:04
42.6696385645212,-84.6453968051496,0.83,60.720,29.898,197.350,2003-01-08T15:47:06
42.6696518191148,-84.6453968051496,0.80,55.926,28.169,196.390,2003-01-08T15:47:06
42.6696650737055,-84.6454058185226,0.76,51.086,25.178,198.745,2003-01-08T15:47:08
42.6696783282934,-84.6454058185226,0.76,47.454,18.836,199.807,2003-01-08T15:47:09
42.6696849555863,-84.6454148318956,0.84,27.215,9.390,191.698,2003-01-08T15:47:10
42.66969821017,-84.6454238452686,0.67,6.047,1.397,192.504,2003-01-08T15:47:12
42.6697446011905,-84.6454238452686,0.37,19.596,8.565,206.419,2003-01-08T15:47:19
42.6697578557614,-84.6454238452686,0.39,37.111,16.974,211.304,2003-01-08T15:47:20
42.6697711103295,-84.6454238452686,0.40,38.121,18.328,210.169,2003-01-08T15:47:21
42.6697843648948,-84.6454328586415,0.44,38.650,18.402,208.089,2003-01-08T15:47:24
42.6697976194572,-84.6454328586415,0.47,38.434,16.952,204.942,2003-01-08T15:47:25
42.6698108740169,-84.6454328586415,0.52,33.873,13.364,200.832,2003-01-08T15:47:26
42.6698241285737,-84.6454328586415,0.53,30.963,10.415,199.892,2003-01-08T15:47:28
42.669830755851,-84.6454238452686,0.59,34.299,12.446,201.747,2003-01-08T15:47:28
42.6698373831277,-84.6454148318956,0.57,34.152,13.867,202.237,2003-01-08T15:47:29
42.6698440104036,-84.6453968051496,0.53,29.317,12.634,204.020,2003-01-08T15:47:31
42.6698373831277,-84.6453787784037,0.45,28.034,12.318,207.511,2003-01-08T15:47:32
42.669830755851,-84.6453697650307,0.45,29.525,11.320,208.753,2003-01-08T15:47:33
42.6698241285737,-84.6453607516577,0.49,34.092,12.146,203.429,2003-01-08T15:47:35
42.6698175012957,-84.6453517382848,0.84,45.163,19.980,196.625,2003-01-08T15:47:36
42.6698108740169,-84.6453427249118,1.15,53.811,27.002,191.958,2003-01-08T15:47:39
42.6698108740169,-84.6453246981659,1.11,57.511,29.640,192.210,2003-01-08T15:47:40
42.6698042467374,-84.6453156847929,1.01,55.490,26.695,195.469,2003-01-08T15:47:41
42.6697976194572,-84.6452976580469,0.87,48.498,22.208,195.993,2003-01-08T15:47:44
42.6697843648948,-84.645288644674,0.86,52.133,27.573,195.366,2003-01-08T15:47:45
42.6697777376125,-84.6452976580469,0.87,60.033,34.653,193.505,2003-01-08T15:47:46
42.6697711103295,-84.6453066714199,0.86,59.356,32.803,193.209,2003-01-08T15:47:47
42.6697711103295,-84.6453246981659,0.85,60.782,32.075,194.479,2003-01-08T15:47:50
42.6697644830458,-84.6453337115388,0.84,69.024,38.207,194.620,2003-01-08T15:47:52
42.6697578557614,-84.6453517382848,1.11,72.070,43.241,194.342,2003-01-08T15:47:56
42.6697512284763,-84.6453607516577,1.28,66.683,38.860,191.343,2003-01-08T15:47:59
42.6697446011905,-84.6453697650307,1.41,58.804,32.017,187.643,2003-01-08T15:48:01
42.669737973904,-84.6453787784037,1.48,52.443,29.946,187.817,2003-01-08T15:48:04
42.6697313466167,-84.6453877917767,1.48,48.432,28.652,189.611,2003-01-08T15:48:07
42.6697247193288,-84.6453968051496,1.37,47.106,26.625,189.312,2003-01-08T15:48:08
42.6697180920401,-84.6454058185226,1.19,46.049,22.064,191.645,2003-01-08T15:48:11
42.6697114647508,-84.6454148318956,0.97,36.503,15.624,191.988,2003-01-08T15:48:12
42.6697048374607,-84.6454238452686,0.81,17.207,6.216,185.920,2003-01-08T15:48:14
42.6696849555863,-84.6454598987605,0.39,25.068,10.153,193.738,2003-01-08T15:48:21
42.6696783282934,-84.6454779255064,0.49,45.545,19.850,204.580,2003-01-08T15:48:23
42.6696783282934,-84.6454959522524,0.67,48.057,20.629,202.317,2003-01-08T15:48:25
42.6696717009998,-84.6455049656253,0.78,49.178,22.202,197.069,2003-01-08T15:48:26
42.6696650737055,-84.6455139789983,1.01,48.282,22.687,193.190,2003-01-08T15:48:27
42.6696584464105,-84.6455229923713,1.16,49.331,20.128,191.859,2003-01-08T15:48:29
42.6696518191148,-84.6455320057443,1.43,51.910,22.484,190.089,2003-01-08T15:48:31
42.6696518191148,-84.6455500324902,1.55,51.124,25.232,187.918,2003-01-08T15:48:32
42.6696451918184,-84.6455590458632,1.59,50.844,25.126,187.412,2003-01-08T15:48:33
42.6696385645212,-84.6455680592362,1.70,49.096,25.845,186.887,2003-01-08T15:48:35
42.6696319372234,-84.6455770726091,1.73,47.444,26.057,186.047,2003-01-08T15:48:37
42.6696253099249,-84.6455950993551,1.70,47.510,26.352,186.376,2003-01-08T15:48:40
42.6696186826256,-84.645622139474,1.68,47.325,25.962,186.814,2003-01-08T15:48:41
42.6696186826256,-84.6456401662199,1.67,48.188,25.181,187.851,2003-01-08T15:48:43
42.6696120553257,-84.6456491795929,1.67,48.172,26.091,189.162,2003-01-08T15:48:45
42.669605428025,-84.6456581929659,1.65,45.856,26.061,188.219,2003-01-08T15:48:47
42.6695988007236,-84.6456762197118,1.59,44.843,23.835,187.458,2003-01-08T15:48:48
42.6695921734216,-84.6456852330848,1.57,45.942,23.302,186.017,2003-01-08T15:48:49
42.6695855461188,-84.6456942464578,1.60,46.171,24.527,184.246,2003-01-08T15:48:50
42.6695789188153,-84.6457032598308,1.59,44.317,25.015,184.713,2003-01-08T15:48:52
42.6695722915111,-84.6457122732037,1.60,43.629,24.625,183.703,2003-01-08T15:48:53
42.6695656642062,-84.6457302999497,1.58,46.603,25.726,183.370,2003-01-08T15:48:54
42.6695590369006,-84.6457393133227,1.57,50.286,27.703,185.305,2003-01-08T15:48:56
42.6695457822873,-84.6457483266957,1.58,51.387,29.715,187.423,2003-01-08T15:48:57
42.6695325276711,-84.6457483266957,1.57,51.484,29.608,189.301,2003-01-08T15:49:00
42.669525900362,-84.6457573400686,1.56,51.216,28.390,190.429,2003-01-08T15:49:02
42.6695126457416,-84.6457663534416,1.59,48.061,27.268,190.802,2003-01-08T15:49:05
42.6694927638057,-84.6457573400686,1.54,46.447,27.474,190.354,2003-01-08T15:49:06
42.6694861364923,-84.6457483266957,1.52,46.601,28.126,188.544,2003-01-08T15:49:08
42.6694795091782,-84.6457393133227,1.51,46.340,28.860,189.251,2003-01-08T15:49:08
42.6694795091782,-84.6457212865767,1.48,46.353,27.206,190.045,2003-01-08T15:49:09
42.6694795091782,-84.6457032598308,1.45,47.114,24.499,188.620,2003-01-08T15:49:10
42.6694861364923,-84.6456942464578,1.44,47.036,23.239,186.336,2003-01-08T15:49:11
42.6694993911184,-84.6456852330848,1.52,44.390,22.251,182.920,2003-01-08T15:49:13
42.6695060184303,-84.6456762197118,1.51,44.244,22.966,181.572,2003-01-08T15:49:14
42.6695192730521,-84.6456672063389,1.49,48.448,23.839,183.779,2003-01-08T15:49:17
42.6695325276711,-84.6456581929659,1.49,50.460,24.083,185.258,2003-01-08T15:49:18
42.6695457822873,-84.6456491795929,1.51,51.252,23.792,182.774,2003-01-08T15:49:19
42.6695524095943,-84.6456401662199,1.58,51.849,24.192,179.781,2003-01-08T15:49:21
42.6695590369006,-84.645631152847,1.63,53.852,27.324,181.808,2003-01-08T15:49:21
42.6695722915111,-84.645631152847,1.62,57.983,31.996,184.970,2003-01-08T15:49:22
42.6695789188153,-84.645622139474,1.63,58.373,33.287,184.730,2003-01-08T15:49:24
42.6695855461188,-84.645613126101,1.60,60.583,34.020,184.429,2003-01-08T15:49:25
42.669605428025,-84.6456041127281,1.73,61.223,34.517,185.744,2003-01-08T15:49:26
42.6696120553257,-84.6455950993551,1.75,58.094,34.795,187.361,2003-01-08T15:49:27
42.6696253099249,-84.6455860859821,1.74,59.508,37.131,187.677,2003-01-08T15:49:28
42.6696385645212,-84.6455770726091,1.59,61.812,38.843,188.251,2003-01-08T15:49:30
42.6696518191148,-84.6455680592362,1.53,60.849,39.252,187.646,2003-01-08T15:49:31
42.6696584464105,-84.6455590458632,1.49,56.913,37.526,185.597,2003-01-08T15:49:33
42.6696650737055,-84.6455500324902,1.44,53.431,36.343,183.632,2003-01-08T15:49:34
42.6696783282934,-84.6455500324902,1.37,50.708,35.466,178.790,2003-01-08T15:49:34
42.6696849555863,-84.6455320057443,1.24,47.775,33.374,177.790,2003-01-08T15:49:36
42.6696915828785,-84.6455229923713,1.15,39.908,26.780,175.428,2003-01-08T15:49:37
42.66969821017,-84.6455049656253,1.04,33.496,20.792,173.111,2003-01-08T15:49:38
42.6697048374607,-84.6454869388794,0.84,31.912,19.660,184.177,2003-01-08T15:49:38
42.6697048374607,-84.6454598987605,0.59,20.680,11.178,193.399,2003-01-08T15:49:40
42.6697048374607,-84.6454328586415,0.56,12.494,7.447,195.465,2003-01-08T15:49:42
42.6697048374607,-84.6454148318956,0.58,27.184,17.072,193.043,2003-01-08T15:49:44
42.6697048374607,-84.6453968051496,1.33,41.908,24.452,184.185,2003-01-08T15:49:45
42.6697048374607,-84.6453697650307,1.37,41.897,26.813,171.731,2003-01-08T15:49:47
42.6697114647508,-84.6453607516577,1.19,43.423,30.195,170.803,2003-01-08T15:49:48
42.6697114647508,-84.6453427249118,0.97,47.334,32.773,179.347,2003-01-08T15:49:49
42.6697180920401,-84.6453337115388,0.89,49.635,29.726,186.372,2003-01-08T15:49:51
42.6697247193288,-84.6453156847929,0.84,54.325,28.823,192.043,2003-01-08T15:49:52
42.6697446011905,-84.6453156847929,0.81,57.160,30.132,195.037,2003-01-08T15:49:53
42.6697512284763,-84.6453246981659,0.84,56.642,27.202,195.351,2003-01-08T15:49:54
42.6697578557614,-84.6453337115388,0.81,63.324,30.840,194.053,2003-01-08T15:49:56
42.6697578557614,-84.6453517382848,0.99,65.482,34.313,193.990,2003-01-08T15:49:58
42.6697644830458,-84.6453607516577,1.23,57.639,31.911,192.346,2003-01-08T15:50:00
42.6697578557614,-84.6453787784037,1.35,55.727,-1.000,190.720,2003-01-08T15:50:04
42.6697512284763,-84.6453877917767,1.22,58.339,33.114,192.075,2003-01-08T15:50:07
42.6697446011905,-84.6453968051496,1.08,48.143,23.552,194.782,2003-01-08T15:50:09
42.669737973904,-84.6454148318956,0.56,24.014,8.458,204.288,2003-01-08T15:50:12
42.6697313466167,-84.6454238452686,0.38,5.625,1.463,211.606,2003-01-08T15:50:15
42.6697247193288,-84.6454328586415,0.45,1.943,0.603,208.710,2003-01-08T15:50:16
42.6697114647508,-84.6454508853875,0.42,20.154,8.592,211.166,2003-01-08T15:50:20
42.6697048374607,-84.6454689121334,0.51,39.350,16.975,211.571,2003-01-08T15:50:21
42.66969821017,-84.6454869388794,0.65,45.496,20.414,205.000,2003-01-08T15:50:23
42.6696915828785,-84.6454959522524,0.70,50.770,25.013,200.468,2003-01-08T15:50:24
42.6696849555863,-84.6455139789983,0.91,54.192,27.468,196.019,2003-01-08T15:50:26
42.6696783282934,-84.6455320057443,1.23,55.269,27.764,190.827,2003-01-08T15:50:28
42.6696783282934,-84.6455500324902,1.37,56.796,32.140,189.521,2003-01-08T15:50:30
42.6696717009998,-84.6455680592362,1.59,52.929,29.968,190.416,2003-01-08T15:50:31
42.6696650737055,-84.6455770726091,1.67,47.148,27.320,189.447,2003-01-08T15:50:33
42.6696584464105,-84.6455950993551,1.65,48.761,27.161,187.815,2003-01-08T15:50:34
42.6696518191148,-84.6456041127281,1.67,50.099,26.867,189.317,2003-01-08T15:50:36
42.6696451918184,-84.645622139474,1.65,50.220,27.441,190.914,2003-01-08T15:50:37
42.6696451918184,-84.6456491795929,1.69,50.047,29.736,191.135,2003-01-08T15:50:39
42.6696385645212,-84.6456581929659,1.68,47.811,28.268,191.304,2003-01-08T15:50:40
42.6696319372234,-84.6456672063389,1.70,45.080,24.809,188.781,2003-01-08T15:50:42
42.6696253099249,-84.6456762197118,1.69,44.397,22.880,187.431,2003-01-08T15:50:42
42.6696186826256,-84.6456942464578,1.65,45.890,23.227,188.234,2003-01-08T15:50:45
42.6696120553257,-84.6457032598308,1.63,48.060,24.674,187.758,2003-01-08T15:50:45
42.6696120553257,-84.6457212865767,1.65,48.495,27.195,187.815,2003-01-08T15:50:46
42.6696120553257,-84.6457393133227,1.61,47.090,28.395,186.948,2003-01-08T15:50:47
42.6696186826256,-84.6457573400686,1.55,47.291,28.284,184.721,2003-01-08T15:50:49
42.6696253099249,-84.6457663534416,1.51,48.708,31.257,184.753,2003-01-08T15:50:50
42.6696385645212,-84.6457663534416,1.47,49.647,32.443,184.883,2003-01-08T15:50:50
42.6696518191148,-84.6457663534416,1.45,51.835,32.199,186.141,2003-01-08T15:50:52
42.6696650737055,-84.6457573400686,1.44,54.652,33.870,187.977,2003-01-08T15:50:53
42.6696783282934,-84.6457483266957,1.45,54.184,33.823,188.069,2003-01-08T15:50:53
42.6696849555863,-84.6457393133227,1.46,50.948,33.055,188.432,2003-01-08T15:50:55
42.6696915828785,-84.6457302999497,1.45,50.214,33.137,188.748,2003-01-08T15:50:55
42.66969821017,-84.6457212865767,1.41,52.621,33.667,190.214,2003-01-08T15:50:57
42.6697048374607,-84.6457122732037,1.38,58.305,36.033,192.004,2003-01-08T15:50:58
42.6697114647508,-84.6457032598308,1.39,60.631,36.557,191.528,2003-01-08T15:50:58
42.6697180920401,-84.6456852330848,1.41,59.311,34.987,190.590,2003-01-08T15:51:00
42.6697247193288,-84.6456672063389,1.61,60.390,34.428,190.132,2003-01-08T15:51:03
42.6697313466167,-84.6456491795929,1.74,59.814,34.783,191.630,2003-01-08T15:51:06
42.669737973904,-84.6456401662199,1.84,56.642,34.297,193.179,2003-01-08T15:51:07
42.6697446011905,-84.645622139474,1.81,54.217,32.302,194.169,2003-01-08T15:51:08
42.6697578557614,-84.645613126101,1.79,52.988,30.661,192.788,2003-01-08T15:51:09
42.6697644830458,-84.6456041127281,1.74,50.081,28.971,190.419,2003-01-08T15:51:10
42.6697711103295,-84.6455950993551,1.67,51.676,32.494,191.299,2003-01-08T15:51:11
42.6697777376125,-84.6455860859821,1.60,54.057,35.704,191.867,2003-01-08T15:51:12
42.6697976194572,-84.6455770726091,1.53,54.153,32.752,190.848,2003-01-08T15:51:14
42.6698042467374,-84.6455680592362,1.51,54.962,31.888,189.840,2003-01-08T15:51:15
42.6698108740169,-84.6455590458632,1.47,51.540,28.523,189.381,2003-01-08T15:51:16
42.6698175012957,-84.6455500324902,1.45,44.542,24.175,186.876,2003-01-08T15:51:17
42.669830755851,-84.6455410191172,1.46,39.543,23.863,184.667,2003-01-08T15:51:19
42.6698373831277,-84.6455320057443,1.43,40.180,25.457,183.206,2003-01-08T15:51:19
42.6698440104036,-84.6455229923713,1.32,43.402,26.218,185.047,2003-01-08T15:51:21
42.6698506376788,-84.6455049656253,1.23,44.254,26.104,189.110,2003-01-08T15:51:21
42.6698572649533,-84.6454959522524,1.15,49.312,28.818,191.830,2003-01-08T15:51:23
42.6698638922271,-84.6454779255064,1.04,52.271,30.426,195.027,2003-01-08T15:51:25
42.6698705195002,-84.6454508853875,0.96,50.063,30.217,196.281,2003-01-08T15:51:26
42.6698771467726,-84.6454328586415,0.88,45.832,27.687,196.835,2003-01-08T15:51:28
